prop_exp,prev_ne,risk,SE_ratio,power,sample_size,SE_AUB,SE_A_e,SE_B_given_A_e,SE_A_int_B_e,SE_B_e,SE_A_given_B_e,SE_B_given_not_A_e,SE_A_ne,SE_B_given_A_ne,SE_A_int_B_ne,SE_B_ne,SE_A_given_B_ne,SE_B_given_not_A_ne,SP_A_e,SP_B_e,SP_A_ne,SP_B_ne
0.2,0.01,2,1.4,0.843,300_300_150,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.6,1,100_100_50,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.6,1,100_100_50,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.6,1,300_300_150,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.6,1,300_300_150,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.8,0.934,100_100_50,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.8,0.849,100_100_50,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.8,1,300_300_150,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,0.8,1,300_300_150,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1,0.0580000000000001,100_100_50,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1,0.0510000000000001,100_100_50,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1,0.0520000000000001,300_300_150,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1,0.045,300_300_150,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.2,0.912,100_100_50,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.2,0.785,100_100_50,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.2,1,300_300_150,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.2,0.998,300_300_150,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.4,1,100_100_50,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.4,0.995,100_100_50,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.4,1,300_300_150,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,1.2,1.4,1,300_300_150,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,0.6,1,100_100_50,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,0.6,1,100_100_50,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,0.6,1,300_300_150,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,0.6,1,300_300_150,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,0.8,0.979,100_100_50,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,0.8,0.926,100_100_50,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,0.8,1,300_300_150,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,0.8,1,300_300_150,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1,0.053,100_100_50,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1,0.071,100_100_50,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1,0.0470000000000001,300_300_150,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1,0.0550000000000001,300_300_150,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1.2,0.945,100_100_50,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1.2,0.839,100_100_50,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1.2,1,300_300_150,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1.2,0.999,300_300_150,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1.4,1,100_100_50,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1.4,0.998,100_100_50,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1.4,1,300_300_150,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.2,0.1,2,1.4,1,300_300_150,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,0.6,0.574,100_100_50,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,0.6,0.505,100_100_50,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,0.6,0.941,300_300_150,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,0.8,0.184,100_100_50,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,0.8,0.142,100_100_50,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,0.8,0.352,300_300_150,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1,0.0570000000000001,100_100_50,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1,0.049,100_100_50,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1,0.032,300_300_150,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1.2,0.161,100_100_50,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1.2,0.14,100_100_50,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1.2,0.302,300_300_150,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1.4,0.562,100_100_50,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1.4,0.356,100_100_50,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1.4,0.826,300_300_150,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,0.6,0.664,100_100_50,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,0.6,0.644,100_100_50,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,0.6,0.994,300_300_150,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,0.6,0.98,300_300_150,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,0.8,0.21,100_100_50,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,0.8,0.198,100_100_50,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,0.8,0.563,300_300_150,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,0.8,0.404,300_300_150,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1,0.0510000000000001,100_100_50,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1,0.0510000000000001,100_100_50,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1,0.046,300_300_150,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1,0.043,300_300_150,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1.2,0.186,100_100_50,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1.2,0.14,100_100_50,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1.2,0.495,300_300_150,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1.2,0.381,300_300_150,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1.4,0.565,100_100_50,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1.4,0.405,100_100_50,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1.4,0.975,300_300_150,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,2,1.4,0.854,300_300_150,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.6,1,100_100_50,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.6,1,100_100_50,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.6,1,300_300_150,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.6,1,300_300_150,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.8,0.931,100_100_50,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.8,0.843,100_100_50,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.8,1,300_300_150,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,0.8,0.999,300_300_150,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1,0.0580000000000001,100_100_50,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1,0.0590000000000001,100_100_50,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1,0.0659999999999999,300_300_150,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1,0.069,300_300_150,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.2,0.919,100_100_50,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.2,0.769,100_100_50,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.2,1,300_300_150,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.2,0.998,300_300_150,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.4,1,100_100_50,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.4,0.994,100_100_50,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.4,1,300_300_150,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,1.2,1.4,1,300_300_150,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,0.6,1,100_100_50,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,0.6,1,100_100_50,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,0.6,1,300_300_150,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,0.6,1,300_300_150,0.7,0.3,1.33333333333333,0.4,0.8,0.5,0.571428571428572,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,0.8,0.971,100_100_50,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,0.8,0.927,100_100_50,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,0.8,1,300_300_150,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,0.8,1,300_300_150,0.7,0.4,1,0.4,0.7,0.571428571428572,0.5,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1,0.065,100_100_50,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1,0.0570000000000001,100_100_50,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1,0.0470000000000001,300_300_150,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1,0.0590000000000001,300_300_150,0.7,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1.2,0.94,100_100_50,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1.2,0.844,100_100_50,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1.2,1,300_300_150,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1.2,1,300_300_150,0.7,0.6,0.666666666666667,0.4,0.5,0.8,0.25,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1.4,1,100_100_50,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1.4,0.998,100_100_50,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1.4,1,300_300_150,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.1,2,1.4,1,300_300_150,0.7,0.7,0.571428571428572,0.4,0.4,1,0,0.5,0.8,0.4,0.6,0.666666666666667,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,0.6,0.973,300_300_150,0.7,0.3,0.666666666666667,0.2,0.6,0.333333333333333,0.571428571428571,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,0.8,0.486,300_300_150,0.7,0.4,0.5,0.2,0.5,0.4,0.5,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1,0.043,300_300_150,0.7,0.5,0.4,0.2,0.4,0.5,0.4,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1.2,0.433,300_300_150,0.7,0.6,0.333333333333333,0.2,0.3,0.666666666666667,0.25,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
0.05,0.01,1.2,1.4,0.958,300_300_150,0.7,0.7,0.285714285714286,0.2,0.2,1,0,0.5,0.4,0.2,0.4,0.5,0.4,0.99,0.99,0.99,0.99
